seat_allotment,Phase,constituency_no,constituency_name,district,candidate,party,Votes
INC,4.00,247.00,Bishwavnathganj,Pratapgarh,ANIL KUMAR,Independent,984.00
INC,4.00,247.00,Bishwavnathganj,Pratapgarh,RAKESH KUMAR,RLD,873.00
INC,4.00,247.00,Bishwavnathganj,Pratapgarh,RAJKUMAR,others,754.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,SANGAM LAL GUPTA,BJP+,80828.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,"NAGENDRA SINGH "" MUNNA YADAV""",SP,46274.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,ASHOK TRIPATHI,BSP,41750.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,SHIV RAM SHUKLA,Independent,3426.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,PRAMOD KUMAR,Independent,3174.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,None of the Above,None of the Above,2191.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,VINOD KUMAR,others,1429.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,SHRAWAN KUMAR,others,1233.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,YOGENDRA KUMAR,Independent,1053.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,DHARMENDRA,RLD,989.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,ATMA PRAKASH,others,846.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,RAM DAYAL,others,834.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,PARITOSH KUMAR,Independent,415.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,DEEPMALA SHRIVASTAV,others,411.00
SP,4.00,248.00,Pratapgarh,Pratapgarh,IDRAKAR MISHRA,Independent,326.00
SP,4.00,249.00,Patti,Pratapgarh,RAJENDRA PRATAP SINGH ALIAS MOTI,BJP+,75011.00
SP,4.00,249.00,Patti,Pratapgarh,RAM SINGH,SP,73538.00
SP,4.00,249.00,Patti,Pratapgarh,KUNWAR SHAKTI SINGH,BSP,46427.00
SP,4.00,249.00,Patti,Pratapgarh,VIJAY,others,3025.00
SP,4.00,249.00,Patti,Pratapgarh,None of the Above,None of the Above,2244.00
SP,4.00,249.00,Patti,Pratapgarh,LALIT NARAYAN MISHRA,others,1846.00
SP,4.00,249.00,Patti,Pratapgarh,CHANDRABALI YADAV,RLD,1088.00
SP,4.00,249.00,Patti,Pratapgarh,YOGINI NIRMALA DEVI,Independent,949.00
SP,4.00,249.00,Patti,Pratapgarh,RAM SAMUJH MAURYA,others,809.00
SP,4.00,249.00,Patti,Pratapgarh,SUBHASH CHANDRA,Independent,705.00
SP,4.00,249.00,Patti,Pratapgarh,GUNAKAR PANDEY,others,635.00
SP,4.00,249.00,Patti,Pratapgarh,KANT LAL,others,620.00
SP,4.00,249.00,Patti,Pratapgarh,RAM LALE,others,549.00
SP,4.00,249.00,Patti,Pratapgarh,RAMSHIROMANI,others,477.00
SP,4.00,250.00,Raniganj,Pratapgarh,ABHAY KUMAR ALIAS DHIRAJ OJHA,BJP+,67031.00
SP,4.00,250.00,Raniganj,Pratapgarh,SHAKEEL AHMAD KHAN,BSP,58022.00
SP,4.00,250.00,Raniganj,Pratapgarh,PROF.SHIVAKANT OJHA,SP,37816.00
SP,4.00,250.00,Raniganj,Pratapgarh,SHREENATH,others,2052.00
SP,4.00,250.00,Raniganj,Pratapgarh,PRANANJANY,Independent,1874.00
SP,4.00,250.00,Raniganj,Pratapgarh,ANIL YADAV,others,1379.00
SP,4.00,250.00,Raniganj,Pratapgarh,SHASHI BHUSAN,Independent,1340.00
SP,4.00,250.00,Raniganj,Pratapgarh,None of the Above,None of the Above,1259.00
SP,4.00,250.00,Raniganj,Pratapgarh,RAM SHIROMANI SHUKLA,RLD,1209.00
SP,4.00,250.00,Raniganj,Pratapgarh,TRIBHUWAN,others,1008.00
SP,4.00,250.00,Raniganj,Pratapgarh,DINESH PANDEY,Independent,818.00
SP,4.00,250.00,Raniganj,Pratapgarh,ASHOK KUMAR,Independent,657.00
SP,4.00,250.00,Raniganj,Pratapgarh,NARENDRA KUMAR,others,629.00
SP,4.00,250.00,Raniganj,Pratapgarh,ANURAG KUMAR,others,488.00
SP,4.00,250.00,Raniganj,Pratapgarh,DHEERAJ,Independent,418.00
SP,4.00,250.00,Raniganj,Pratapgarh,AWADHESH,others,411.00
SP,4.00,250.00,Raniganj,Pratapgarh,SUSHIL KUMAR,Independent,313.00
SP,4.00,250.00,Raniganj,Pratapgarh,PARASNATH,others,241.00
SP,4.00,250.00,Raniganj,Pratapgarh,RAM ASREY,others,225.00
SP,4.00,251.00,Sirathu,Kaushambi,SHEETLA PRASAD,BJP+,78621.00
SP,4.00,251.00,Sirathu,Kaushambi,VACHASPATI,SP,52418.00
SP,4.00,251.00,Sirathu,Kaushambi,SAEEDURRAB,BSP,43782.00
SP,4.00,251.00,Sirathu,Kaushambi,ASHISH KUMAR MAURYA,others,4453.00
SP,4.00,251.00,Sirathu,Kaushambi,VISHWAJEET SINGH,Independent,2396.00
SP,4.00,251.00,Sirathu,Kaushambi,SHIV SINGH YADAV,others,2179.00
SP,4.00,251.00,Sirathu,Kaushambi,None of the Above,None of the Above,1806.00
SP,4.00,251.00,Sirathu,Kaushambi,MITHLESH KUMAR,Independent,1641.00
SP,4.00,251.00,Sirathu,Kaushambi,GOPAL SINGH,RLD,1580.00
SP,4.00,251.00,Sirathu,Kaushambi,SANGITA DEVI,others,1181.00
SP,4.00,251.00,Sirathu,Kaushambi,CHHEDDOO,Independent,1147.00
SP,4.00,251.00,Sirathu,Kaushambi,HARI LAL,others,1118.00
SP,4.00,251.00,Sirathu,Kaushambi,NAFEES AHMAD,Independent,887.00
SP,4.00,251.00,Sirathu,Kaushambi,SUSHIL KUMAR,others,788.00
SP,4.00,251.00,Sirathu,Kaushambi,LAAKHAN SINGH RAJPASI,others,787.00
SP,4.00,251.00,Sirathu,Kaushambi,SHASHI BHUSHAN,others,702.00
SP,4.00,251.00,Sirathu,Kaushambi,JETVAN PRATAP,others,700.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,LAL BAHADUR,BJP+,92818.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,INDRAJEET SAROJ,BSP,88658.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,HEMANT KUMAR TUNNU,SP,33717.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,None of the Above,None of the Above,3949.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,JAYKARAN,others,1604.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,BAL CHANDRA GAUTAM,Independent,1473.00
SP,4.00,252.00,Manjhanpur (SC),Kaushambi,VIKRAM SINGH RAJPASI,others,1414.00
INC,4.00,253.00,Chail,Kaushambi,SANJAY KUMAR,BJP+,85713.00
INC,4.00,253.00,Chail,Kaushambi,TALAT AZIM,INC,45597.00
INC,4.00,253.00,Chail,Kaushambi,MOHD ASIF JAFRI,BSP,43776.00
INC,4.00,253.00,Chail,Kaushambi,SHIKHA SAROJ,Independent,6260.00
INC,4.00,253.00,Chail,Kaushambi,SUBHASH CHANDRA,Independent,4557.00
INC,4.00,253.00,Chail,Kaushambi,ROOPCHAND,Independent,2625.00
INC,4.00,253.00,Chail,Kaushambi,NARENDRA KUMAR MAURYA,others,2432.00
INC,4.00,253.00,Chail,Kaushambi,ARUN KUMAR,others,1799.00
INC,4.00,253.00,Chail,Kaushambi,HARIHAR SINGH,others,1635.00
INC,4.00,253.00,Chail,Kaushambi,VIJAY KUMAR RAMDAS RAVIDAS,Independent,1632.00
INC,4.00,253.00,Chail,Kaushambi,None of the Above,None of the Above,1352.00
INC,4.00,253.00,Chail,Kaushambi,MOHD. FAROOQUE,Independent,923.00
INC,4.00,253.00,Chail,Kaushambi,LALBAHADUR,others,854.00
INC,4.00,253.00,Chail,Kaushambi,CHANDRIKA PRASAD RAJPASI,others,699.00
INC,4.00,253.00,Chail,Kaushambi,ASHARFI,others,648.00
INC,4.00,253.00,Chail,Kaushambi,TEJSINGH VARMA,others,621.00
INC,4.00,253.00,Chail,Kaushambi,RAM BISHAL PASWAN,others,611.00
INC,4.00,253.00,Chail,Kaushambi,QAMAR SAEED,others,581.00
INC,4.00,253.00,Chail,Kaushambi,DHARMENDRA DUTT PANDEY,others,550.00
INC,4.00,253.00,Chail,Kaushambi,MANOJ KUMAR TRIPATHI,others,490.00
SP,4.00,254.00,Phaphamau,Allahabad,VIKRAMAJEET,BJP+,83239.00
SP,4.00,254.00,Phaphamau,Allahabad,ANSAR AHAMAD,SP,57254.00
SP,4.00,254.00,Phaphamau,Allahabad,MANOJ,BSP,51983.00
SP,4.00,254.00,Phaphamau,Allahabad,RAJ KUMAR,Independent,3171.00
SP,4.00,254.00,Phaphamau,Allahabad,None of the Above,None of the Above,2571.00
SP,4.00,254.00,Phaphamau,Allahabad,CHANDRIKA PRASAD SAHU,others,1503.00
SP,4.00,254.00,Phaphamau,Allahabad,RAMSAJIWAN,RLD,1417.00
SP,4.00,254.00,Phaphamau,Allahabad,SUDHA PATEL,others,857.00
SP,4.00,254.00,Phaphamau,Allahabad,AWANISH PANDEY,Independent,833.00
SP,4.00,254.00,Phaphamau,Allahabad,KAMLESH KUMAR,Independent,621.00
SP,4.00,254.00,Phaphamau,Allahabad,PAWAN TRIPATHI,others,617.00
SP,4.00,254.00,Phaphamau,Allahabad,SATENDRA PRASAD,others,612.00
SP,4.00,254.00,Phaphamau,Allahabad,RAGHUNATH,others,588.00
FF,4.00,255.00,Soraon (SC),Allahabad,JAMUNA PRASAD,BJP+,77814.00
FF,4.00,255.00,Soraon (SC),Allahabad,GEETA DEVI,BSP,60079.00
FF,4.00,255.00,Soraon (SC),Allahabad,SATYAVEER,SP,54345.00
FF,4.00,255.00,Soraon (SC),Allahabad,SURENDRA KUMAR,BJP+,6522.00
FF,4.00,255.00,Soraon (SC),Allahabad,AJAY KUMAR,Independent,2907.00
FF,4.00,255.00,Soraon (SC),Allahabad,None of the Above,None of the Above,2460.00
FF,4.00,255.00,Soraon (SC),Allahabad,KRISHAN KUMAR,others,1285.00
FF,4.00,255.00,Soraon (SC),Allahabad,MANOJ,others,1208.00
FF,4.00,255.00,Soraon (SC),Allahabad,SUNIL KUMAR RAJPASI,others,1095.00
FF,4.00,255.00,Soraon (SC),Allahabad,ASHOK KUMAR,Independent,976.00
FF,4.00,255.00,Soraon (SC),Allahabad,PHOOL CHANDRA,others,932.00
FF,4.00,255.00,Soraon (SC),Allahabad,JAVAHAR LAL DIVAKAR,INC,847.00
FF,4.00,255.00,Soraon (SC),Allahabad,SHYAM LAL,others,771.00
FF,4.00,255.00,Soraon (SC),Allahabad,MUNNA,others,738.00
FF,4.00,255.00,Soraon (SC),Allahabad,LILAWATI,others,700.00
SP,4.00,256.00,Phulpur,Allahabad,PRAVEEN KUMAR SINGH,BJP+,93912.00
SP,4.00,256.00,Phulpur,Allahabad,MANSOOR ALAM,SP,67299.00
SP,4.00,256.00,Phulpur,Allahabad,MOHAMMED MASROOR SHAIKH,BSP,50421.00
SP,4.00,256.00,Phulpur,Allahabad,RAM KISHUN SINGH,Independent,2048.00
SP,4.00,256.00,Phulpur,Allahabad,None of the Above,None of the Above,1614.00
SP,4.00,256.00,Phulpur,Allahabad,ASHOK KUMAR DUBEY,others,1596.00
SP,4.00,256.00,Phulpur,Allahabad,VINOD KUMAR PANDEY,others,1147.00
SP,4.00,256.00,Phulpur,Allahabad,VINAY KUMAR BHASKAR,Independent,922.00
SP,4.00,256.00,Phulpur,Allahabad,JAWAHAR LAL,others,911.00
SP,4.00,256.00,Phulpur,Allahabad,MANJU MAURYA,others,879.00
SP,4.00,256.00,Phulpur,Allahabad,ANIL KUMAR SHUKLA,others,782.00
SP,4.00,256.00,Phulpur,Allahabad,PRAMOD CHANDRA,RLD,747.00
SP,4.00,256.00,Phulpur,Allahabad,TAHSEEN AHAMAD,others,628.00
SP,4.00,256.00,Phulpur,Allahabad,SHIV CHANDRA,Independent,566.00
SP,4.00,256.00,Phulpur,Allahabad,VINOD KUMAR,others,461.00
SP,4.00,257.00,Pratappur,Allahabad,MOHD MUJTABA SIDDQUI,BSP,66805.00
SP,4.00,257.00,Pratappur,Allahabad,KARAN SINGH,BJP+,64151.00
SP,4.00,257.00,Pratappur,Allahabad,VIJAMA YADAV,SP,51645.00
SP,4.00,257.00,Pratappur,Allahabad,SANTOSH KUMAR,Independent,7264.00
SP,4.00,257.00,Pratappur,Allahabad,KRISHNA LAL,Independent,4658.00
SP,4.00,257.00,Pratappur,Allahabad,None of the Above,None of the Above,2916.00
SP,4.00,257.00,Pratappur,Allahabad,PUSHPRAJ,others,2020.00
SP,4.00,257.00,Pratappur,Allahabad,BRIJESH KUMAR,Independent,1640.00
SP,4.00,257.00,Pratappur,Allahabad,RATNA DEVI,Independent,1393.00
SP,4.00,257.00,Pratappur,Allahabad,SURESH KUMAR,RLD,1217.00
SP,4.00,257.00,Pratappur,Allahabad,RAM KAILASH,Independent,1156.00
SP,4.00,257.00,Pratappur,Allahabad,PANKAJ KUMAR SINGH,Independent,1100.00
SP,4.00,257.00,Pratappur,Allahabad,HUSAIN MOHAMMAD HADEES,others,686.00
SP,4.00,257.00,Pratappur,Allahabad,MANOJ KUMAR,Independent,630.00
SP,4.00,257.00,Pratappur,Allahabad,SAIYYAD WASI AHMAD,others,392.00
SP,4.00,258.00,Handia,Allahabad,HAKIM LAL,BSP,72446.00
SP,4.00,258.00,Handia,Allahabad,PRAMILA DEVI,BJP+,63920.00
SP,4.00,258.00,Handia,Allahabad,NIDHI YADAV,SP,55403.00
SP,4.00,258.00,Handia,Allahabad,AWADHESH KUMAR,Independent,2995.00
SP,4.00,258.00,Handia,Allahabad,None of the Above,None of the Above,2414.00
SP,4.00,258.00,Handia,Allahabad,MITHAI LAL,others,1448.00
SP,4.00,258.00,Handia,Allahabad,VIJAY BAHADUR,RLD,1349.00
SP,4.00,258.00,Handia,Allahabad,PRABHAT TRIPATHI,Independent,973.00
SP,4.00,258.00,Handia,Allahabad,SNEH LATA YADAV,others,588.00
SP,4.00,258.00,Handia,Allahabad,MANGALA PRASAD,Independent,587.00
SP,4.00,259.00,Meja,Allahabad,NEELAM KARWARIYA,BJP+,67807.00
SP,4.00,259.00,Meja,Allahabad,RAM SEWAK SINGH,SP,47964.00
SP,4.00,259.00,Meja,Allahabad,SURENDRA,BSP,44622.00
SP,4.00,259.00,Meja,Allahabad,SARVESH CHANDRA,others,11535.00
SP,4.00,259.00,Meja,Allahabad,None of the Above,None of the Above,2459.00
SP,4.00,259.00,Meja,Allahabad,SATYENDRA SINGH,Independent,1434.00
SP,4.00,259.00,Meja,Allahabad,SURYA BHAN SINGH,Independent,1327.00
SP,4.00,259.00,Meja,Allahabad,HANSRAJ,RLD,675.00
SP,4.00,259.00,Meja,Allahabad,VIMAL CHANDRA,Independent,546.00
SP,4.00,259.00,Meja,Allahabad,ANIL KUMAR,Independent,542.00
SP,4.00,259.00,Meja,Allahabad,LALLAN,others,526.00
SP,4.00,259.00,Meja,Allahabad,KRISHNAKANT,others,509.00
SP,4.00,259.00,Meja,Allahabad,MAHENDRA KUMAR RAWAT,Independent,492.00
SP,4.00,259.00,Meja,Allahabad,JANARDAN,others,278.00
SP,4.00,259.00,Meja,Allahabad,AMIT RAJ ANAND,Independent,248.00
SP,4.00,259.00,Meja,Allahabad,RAVINDRA KUMAR,others,220.00
SP,4.00,260.00,Karchhana,Allahabad,UJJWAL RAMAN SINGH,SP,80806.00
SP,4.00,260.00,Karchhana,Allahabad,PIYUSH RANJAN,BJP+,65782.00
SP,4.00,260.00,Karchhana,Allahabad,DEEPAK PATEL,BSP,40998.00
SP,4.00,260.00,Karchhana,Allahabad,None of the Above,None of the Above,2308.00
SP,4.00,260.00,Karchhana,Allahabad,BABITA SINGH,Independent,1522.00
SP,4.00,260.00,Karchhana,Allahabad,RAJENDRA SINGH,RLD,1170.00
SP,4.00,260.00,Karchhana,Allahabad,SUVEDAR,Independent,1095.00
SP,4.00,260.00,Karchhana,Allahabad,SUJEET,Independent,1094.00
SP,4.00,260.00,Karchhana,Allahabad,RAJESH,others,786.00
SP,4.00,260.00,Karchhana,Allahabad,PRAMOD SINGH SINGH,Independent,729.00
SP,4.00,260.00,Karchhana,Allahabad,VIMAL KUMAR DWIVEDI,Independent,716.00
SP,4.00,260.00,Karchhana,Allahabad,AJEET KUMAR PATEL,Independent,547.00
SP,4.00,260.00,Karchhana,Allahabad,MANOJ KUMAR SINGH,Independent,357.00
SP,4.00,260.00,Karchhana,Allahabad,JAI PRAKASH MISHRA,others,304.00
SP,4.00,260.00,Karchhana,Allahabad,KANCHAN DEVI,others,292.00
SP,4.00,260.00,Karchhana,Allahabad,AJAY KUMAR,Independent,228.00
SP,4.00,261.00,Allahabad West,Allahabad,SIDHARTH NATH SINGH,BJP+,85518.00
SP,4.00,261.00,Allahabad West,Allahabad,RICHA SINGH,SP,60182.00
SP,4.00,261.00,Allahabad West,Allahabad,POOJA PAL,BSP,40499.00
SP,4.00,261.00,Allahabad West,Allahabad,HASAN AKHLAQ,Independent,4018.00
SP,4.00,261.00,Allahabad West,Allahabad,CHANDRA DEV SINGH,others,2974.00
SP,4.00,261.00,Allahabad West,Allahabad,None of the Above,None of the Above,1659.00
SP,4.00,261.00,Allahabad West,Allahabad,REETA DEVI,Independent,1000.00
SP,4.00,261.00,Allahabad West,Allahabad,SUNIL KUMAR,RLD,999.00
SP,4.00,261.00,Allahabad West,Allahabad,RAJENDRA KUMAR,Independent,435.00
SP,4.00,261.00,Allahabad West,Allahabad,GANESH JI,Independent,368.00
SP,4.00,261.00,Allahabad West,Allahabad,RAJ KUMAR SRIVASTAVA,others,307.00
SP,4.00,261.00,Allahabad West,Allahabad,NADIM AHAMAD,others,280.00
SP,4.00,261.00,Allahabad West,Allahabad,NIZAMUDDIN,Independent,250.00
SP,4.00,261.00,Allahabad West,Allahabad,DAKKHINI PRASAD,others,203.00
INC,4.00,262.00,Allahabad North,Allahabad,HARSHVARDHAN BAJPAI,BJP+,89191.00
INC,4.00,262.00,Allahabad North,Allahabad,ANUGRAH NARAIN SINGH,INC,54166.00
INC,4.00,262.00,Allahabad North,Allahabad,AMIT,BSP,23388.00
INC,4.00,262.00,Allahabad North,Allahabad,BADAL CHATTERJEE,Independent,980.00
INC,4.00,262.00,Allahabad North,Allahabad,None of the Above,None of the Above,659.00
INC,4.00,262.00,Allahabad North,Allahabad,DHIRAJ KUMAR AGRAWAL,Independent,557.00
INC,4.00,262.00,Allahabad North,Allahabad,AJAY KUMAR,others,492.00
INC,4.00,262.00,Allahabad North,Allahabad,PRAVEEN KUMAR SRIVASTAVA,Independent,445.00
INC,4.00,262.00,Allahabad North,Allahabad,INDRESH KUMAR SONKAR,Independent,443.00
INC,4.00,262.00,Allahabad North,Allahabad,PUSHPENDRA KUMAR,Independent,433.00
INC,4.00,262.00,Allahabad North,Allahabad,SUNIL KUMAR GUPTA,others,256.00
INC,4.00,262.00,Allahabad North,Allahabad,SHAURYA DEEP,Independent,252.00
INC,4.00,262.00,Allahabad North,Allahabad,SHAILENDRA KUMAR PRAJAPATI,Independent,225.00
INC,4.00,262.00,Allahabad North,Allahabad,ABHINAV SRIVASTAVA,Independent,214.00
INC,4.00,262.00,Allahabad North,Allahabad,ANSHU TRIPATHI,Independent,197.00
INC,4.00,262.00,Allahabad North,Allahabad,ASHUTOOSH BAJPAI,others,195.00
INC,4.00,262.00,Allahabad North,Allahabad,VINDESHWARI PRASAD,others,176.00
INC,4.00,262.00,Allahabad North,Allahabad,MRIGANK SHEKHAR SINGH,others,133.00
INC,4.00,262.00,Allahabad North,Allahabad,MADHU SINGH,Independent,115.00
INC,4.00,262.00,Allahabad North,Allahabad,RAJESH YADAV,Independent,112.00
INC,4.00,262.00,Allahabad North,Allahabad,UMESH CHANDRA,others,107.00
INC,4.00,262.00,Allahabad North,Allahabad,SUNIL KUMAR,others,102.00
INC,4.00,262.00,Allahabad North,Allahabad,RAMAKANT,Independent,99.00
INC,4.00,262.00,Allahabad North,Allahabad,BHAIYA RAM YADAV,Independent,87.00
INC,4.00,262.00,Allahabad North,Allahabad,RITESH KUMAR,Independent,80.00
INC,4.00,262.00,Allahabad North,Allahabad,SHARAD KHARE,others,75.00
INC,4.00,262.00,Allahabad North,Allahabad,UDAI BHAN SRIVASTAVA,others,63.00
SP,4.00,263.00,Allahabad South,Allahabad,NAND GOPAL GUPTA NANDI,BJP+,93011.00
SP,4.00,263.00,Allahabad South,Allahabad,PARVEZ AHMAD,SP,64424.00
SP,4.00,263.00,Allahabad South,Allahabad,MASOOQ KHAN,BSP,12162.00
SP,4.00,263.00,Allahabad South,Allahabad,AQEELUR RAHMAN,others,872.00
SP,4.00,263.00,Allahabad South,Allahabad,SYED AFZAAL MUZIB,others,868.00
SP,4.00,263.00,Allahabad South,Allahabad,SATISH KESHARWANI,others,801.00
SP,4.00,263.00,Allahabad South,Allahabad,SHIV SHARAN,Independent,672.00
SP,4.00,263.00,Allahabad South,Allahabad,None of the Above,None of the Above,665.00
SP,4.00,263.00,Allahabad South,Allahabad,AMIR HBIB,others,583.00
SP,4.00,263.00,Allahabad South,Allahabad,SAVITA SAHOO,Independent,429.00
SP,4.00,263.00,Allahabad South,Allahabad,ARUNESH JAISWAL,RLD,396.00
SP,4.00,263.00,Allahabad South,Allahabad,SATYENDRA KUMAR KUSHWAHA,others,277.00
SP,4.00,263.00,Allahabad South,Allahabad,RAMA NAND SHUKLA,others,275.00
SP,4.00,263.00,Allahabad South,Allahabad,RAIS AHMAD KHAN,others,242.00
SP,4.00,263.00,Allahabad South,Allahabad,GAURAV PANDEY,others,223.00
SP,4.00,263.00,Allahabad South,Allahabad,SANJAY SINGH,Independent,209.00
SP,4.00,263.00,Allahabad South,Allahabad,RAMESH CHANDRA BHARTIYA,others,194.00
SP,4.00,263.00,Allahabad South,Allahabad,DEVENDR KUMAR TIWARI,Independent,183.00
SP,4.00,263.00,Allahabad South,Allahabad,SAMAR BAHADUR SHARMA,others,168.00
SP,4.00,263.00,Allahabad South,Allahabad,RAMESH CHANDRA,others,160.00
SP,4.00,263.00,Allahabad South,Allahabad,KAMALA PRASAD,others,126.00
SP,4.00,263.00,Allahabad South,Allahabad,SHIV PRASAD VERMA,Independent,123.00
FF,4.00,264.00,Bara (SC),Allahabad,DR. AJAI KUMAR,BJP+,79209.00
FF,4.00,264.00,Bara (SC),Allahabad,AJAY,SP,45156.00
FF,4.00,264.00,Bara (SC),Allahabad,ASHOK KUMAR GAUTAM,BSP,37052.00
FF,4.00,264.00,Bara (SC),Allahabad,PHOOL CHANDRA,others,10704.00
FF,4.00,264.00,Bara (SC),Allahabad,HANSRAJ,Independent,3729.00
FF,4.00,264.00,Bara (SC),Allahabad,AYODHYA PRASAD,others,2573.00
FF,4.00,264.00,Bara (SC),Allahabad,None of the Above,None of the Above,2327.00
FF,4.00,264.00,Bara (SC),Allahabad,SURESH KUMAR,INC,2045.00
FF,4.00,264.00,Bara (SC),Allahabad,RAJKUMAR,Independent,1452.00
FF,4.00,264.00,Bara (SC),Allahabad,SULOCHNA,RLD,1107.00
FF,4.00,264.00,Bara (SC),Allahabad,LAL CHANDRA BHARTI,others,1092.00
FF,4.00,264.00,Bara (SC),Allahabad,BALRAM,Independent,1075.00
FF,4.00,264.00,Bara (SC),Allahabad,RAJESH KUMAR,others,770.00
FF,4.00,264.00,Bara (SC),Allahabad,AMIT KUMAR,Independent,602.00
FF,4.00,264.00,Bara (SC),Allahabad,SHIVBHAJAN,others,571.00
FF,4.00,264.00,Bara (SC),Allahabad,LALIT KUMAR GOND,others,510.00
FF,4.00,265.00,Koraon (SC),Allahabad,RAJMANI,BJP+,100427.00
FF,4.00,265.00,Koraon (SC),Allahabad,RAM KRIPAL,INC,46731.00
FF,4.00,265.00,Koraon (SC),Allahabad,RAJ BALI JAISAL,BSP,26056.00
FF,4.00,265.00,Koraon (SC),Allahabad,DHARM RAJ,Independent,5134.00
FF,4.00,265.00,Koraon (SC),Allahabad,RAM DEV,SP,3958.00
FF,4.00,265.00,Koraon (SC),Allahabad,None of the Above,None of the Above,3208.00
FF,4.00,265.00,Koraon (SC),Allahabad,SHIV JANAK,others,2214.00
FF,4.00,265.00,Koraon (SC),Allahabad,CHIRAUNJI LAL,others,1861.00
FF,4.00,265.00,Koraon (SC),Allahabad,AKHILESH KUMAR,others,1285.00
FF,4.00,265.00,Koraon (SC),Allahabad,TEJBALI,Independent,1244.00
FF,4.00,265.00,Koraon (SC),Allahabad,RAVI SHANKAR,others,1136.00
FF,4.00,265.00,Koraon (SC),Allahabad,RANG LAL,others,1083.00
FF,4.00,265.00,Koraon (SC),Allahabad,MAYAWATI,RLD,983.00
FF,4.00,265.00,Koraon (SC),Allahabad,PANCHAM LAL,others,907.00
SP,3.00,266.00,Kursi,Barabanki,SAKENDRA PRATAP VERMA,BJP+,108403.00
SP,3.00,266.00,Kursi,Barabanki,FAREED MAHFOOZ KIDWAI,SP,79724.00
SP,3.00,266.00,Kursi,Barabanki,V.P.SINGH VERMA,BSP,51091.00
SP,3.00,266.00,Kursi,Barabanki,SARVAR ALI,others,8329.00
SP,3.00,266.00,Kursi,Barabanki,CH.TALIB NAJIB KOKAB,Independent,4381.00
SP,3.00,266.00,Kursi,Barabanki,AMAR SINGH,RLD,2445.00
SP,3.00,266.00,Kursi,Barabanki,VINOD KUMAR YADAV,others,1985.00
SP,3.00,266.00,Kursi,Barabanki,None of the Above,None of the Above,1460.00
SP,3.00,266.00,Kursi,Barabanki,MO.HAROON,Independent,1000.00
SP,3.00,266.00,Kursi,Barabanki,ANITA SINGH,Independent,886.00
SP,3.00,266.00,Kursi,Barabanki,OMPRAKASH DAS,others,817.00
SP,3.00,266.00,Kursi,Barabanki,RAMOO LAL VERMA,others,602.00
SP,3.00,266.00,Kursi,Barabanki,MAHENDRA PAL SINGH S/O BARATILAL,others,456.00
SP,3.00,266.00,Kursi,Barabanki,MAHENDRA PAL SINGH S/O SWAMI NATH,others,432.00
SP,3.00,266.00,Kursi,Barabanki,RAM KISHOR,others,402.00
SP,3.00,266.00,Kursi,Barabanki,NEELAM SAINI,others,318.00
SP,3.00,267.00,Ram Nagar,Barabanki,SHARAD KUMAR AWASTHI,BJP+,88937.00
SP,3.00,267.00,Ram Nagar,Barabanki,ARVINDA KUMAR SINGH 'GOPE',SP,66210.00
SP,3.00,267.00,Ram Nagar,Barabanki,HAFEEZ BHARTI,BSP,53891.00
SP,3.00,267.00,Ram Nagar,Barabanki,RAJ LUXMI VERMA,others,3137.00
SP,3.00,267.00,Ram Nagar,Barabanki,None of the Above,None of the Above,2094.00
SP,3.00,267.00,Ram Nagar,Barabanki,PUSHPA SHAHI,RLD,1552.00
SP,3.00,267.00,Ram Nagar,Barabanki,GULAM MUSTAFA,Independent,1457.00
SP,3.00,267.00,Ram Nagar,Barabanki,SHAHNAWAZ,others,1196.00
SP,3.00,267.00,Ram Nagar,Barabanki,SANDEEP SINGH,Independent,1061.00
SP,3.00,267.00,Ram Nagar,Barabanki,AMAR SINGH,others,944.00
SP,3.00,267.00,Ram Nagar,Barabanki,SURESH PATHAK,others,880.00
SP,3.00,267.00,Ram Nagar,Barabanki,WARIS ALI,others,533.00
SP,3.00,267.00,Ram Nagar,Barabanki,RAMESH CHANDRA,others,435.00
SP,3.00,267.00,Ram Nagar,Barabanki,MOHD. LAIK,others,398.00
SP,3.00,267.00,Ram Nagar,Barabanki,JAYNATH,others,352.00
SP,3.00,268.00,Barabanki,Barabanki,DHARMRAJ SINGH YADAV URF SURESH YADAV,SP,99453.00
